[2026-09-26T14:34:57.956Z] syncing 1 Topps Tiles products to Shopify as DRAFT
[2026-09-26T15:26:59.082Z] ✓ Sigma Jolly Edge Cutter 37A3D — 1/1 variants, 1 images, 1 variant images
[2026-09-26T15:27:02.620Z] ✓ Sigma Water-Kit 87E4 20L — 1/1 variants, 1 images, 1 variant images
[2026-09-26T15:27:05.559Z] ✓ Kerakoll H40 Extreme Hybrid Gel Adhesive 10kg — 1/1 variants, 1 images, 1 variant images
[2026-09-26T15:27:05.560Z] progress 700/843 (ok 700, warnings 0, failed 0)
[2026-09-26T15:27:06.720Z] ✓ Raimondi Sheath Roller — 1/1 variants, 2 images, 1 variant images
[2026-09-26T15:27:10.151Z] ✓ Roberts LVT Tapping Block 240mm — 1/1 variants, 2 images, 1 variant images
[2026-09-26T15:27:13.036Z] ✓ RUBI Slab Table — 1/1 variants, 1 images, 1 variant images
[2026-09-26T15:27:14.274Z] ✓ RUBI Slim Easy Transporter Beam Set — 1/1 variants, 1 images, 1 variant images
[2026-09-26T15:27:17.788Z] ✓ RUBI Slab Transporter Heavy Duty System — 1/1 variants, 3 images, 1 variant images
[2026-09-26T15:27:20.766Z] ✓ RUBI Slab Suction Cup — 1/1 variants, 1 images, 1 variant images
[2026-09-26T15:27:22.022Z] ✓ RUBI Slim Easy Transporter System Plus — 1/1 variants, 3 images, 1 variant images
[2026-09-26T15:27:25.380Z] ✓ RUBI Slab Cutter — 1/1 variants, 1 images, 1 variant images
[2026-09-26T15:27:28.199Z] ✓ RUBI Tile Regulator — 1/1 variants, 4 images, 1 variant images
[2026-09-26T15:27:29.406Z] ✓ RUBI Triller 230V — 1/1 variants, 2 images, 1 variant images
[2026-09-26T15:27:32.966Z] ✓ DEX Hydro Sponge — 1/1 variants, 1 images, 1 variant images
[2026-09-26T15:27:35.899Z] ✓ Multipanel High Grab Adhesive 290ml — 1/1 variants, 1 images, 1 variant images
[2026-09-26T15:27:37.211Z] ✓ RUBI Slab Trolley — 1/1 variants, 1 images, 1 variant images
[2026-09-26T15:27:40.632Z] ✓ Multipanel Sealing Kit White — 1/1 variants, 1 images, 1 variant images
[2026-09-26T15:27:43.696Z] ✓ Multipanel Seal Strip End Caps White — 1/1 variants, 1 images, 1 variant images
[2026-09-26T15:27:44.861Z] ✓ DEX Titanium Scoring Wheel — 1/1 variants, 2 images, 1 variant images
[2026-09-26T15:27:48.169Z] ✓ DEX Tile Levelling Pliers — 1/1 variants, 2 images, 1 variant images
[2026-09-26T15:27:54.429Z] ✓ Excel Bond Waterproof Wall and Floor Matting 5m² — 1/1 variants, 1 images, 1 variant images
[2026-09-26T15:28:00.345Z] ✓ DEX Tile Levelling Kit — 2/2 variants, 6 images, 2 variant images
[2026-09-26T15:28:01.198Z] ✓ DEX Tile Levelling Clips — 2/2 variants, 6 images, 2 variant images
[2026-09-26T15:28:07.829Z] ✓ Excel Bond Internal Corner 120mm x 120mm — 1/1 variants, 1 images, 1 variant images
[2026-09-26T15:28:08.890Z] ✓ Excel Bond External Corner 128mm x 128mm — 1/1 variants, 1 images, 1 variant images
[2026-09-26T15:28:12.034Z] ✓ Excel Bond Sealing Tape — 2/2 variants, 2 images, 2 variant images
[2026-09-26T15:28:15.053Z] ✓ Excel Bond Pipe Collar 120mm x 120mm — 1/1 variants, 1 images, 1 variant images
[2026-09-26T15:28:18.959Z] ✓ Dakota Spin Level Cap — 1/1 variants, 3 images, 1 variant images
[2026-09-26T15:28:18.961Z] progress 725/843 (ok 725, warnings 0, failed 0)
[2026-09-26T15:28:21.709Z] ✓ RUBI Rubber Grout Float — 1/1 variants, 3 images, 1 variant images
[2026-09-26T15:28:25.657Z] ✓ RUBI Rubber Grout Float Replacement — 1/1 variants, 1 images, 1 variant images
[2026-09-26T15:28:26.134Z] ✓ Dakota Levelling Base — 2/2 variants, 8 images, 2 variant images
[2026-09-26T15:28:28.894Z] ✓ RUBI Diamond Polishing Pad GR60 — 1/1 variants, 3 images, 1 variant images
[2026-09-26T15:28:34.373Z] ✓ RUBI Diamond Polishing Pad GR120 — 1/1 variants, 3 images, 1 variant images
[2026-09-26T15:28:34.822Z] ✓ RUBI T-Shape 10mm Tile Spacers Pack of 50 — 1/1 variants, 1 images, 1 variant images
[2026-09-26T15:28:37.501Z] ✓ RUBI Floor Grout Squeegee 60cm — 1/1 variants, 1 images, 1 variant images
[2026-09-26T15:28:41.765Z] ✓ Fila Outdoor Patio and Porcelain Cleaner 1ltr — 1/1 variants, 4 images, 1 variant images
[2026-09-26T15:28:42.226Z] ✓ Excel Bond Decoupling Matting 1m² — 1/1 variants, 4 images, 1 variant images
[2026-09-26T15:28:44.827Z] ✓ Rubi TLG 115 EXT Super Pro Diamond Blade — 1/1 variants, 1 images, 1 variant images
[2026-09-26T15:28:49.543Z] ✓ Rubi TX-710 Max Manual Cutter — 1/1 variants, 1 images, 1 variant images
[2026-09-26T15:28:49.948Z] ✓ Rubi TX-1250 Max Manual Cutter — 1/1 variants, 1 images, 1 variant images
[2026-09-26T15:28:52.517Z] ✓ Rubi DC 250 Python 1200 230v — 1/1 variants, 1 images, 1 variant images
[2026-09-26T15:28:56.956Z] ✓ Rubi DCX-250 Xpert 1250 230V — 1/1 variants, 2 images, 1 variant images
[2026-09-26T15:28:57.399Z] ✓ Wedi Fundo Ligno Plus 1200 x 900mm End Drain — 1/1 variants, 4 images, 1 variant images
[2026-09-26T15:29:04.004Z] ✓ Wedi Fundo Ligno Plus 1200 x 120mm Central Drain — 1/1 variants, 4 images, 1 variant images
[2026-09-26T15:29:04.498Z] ✓ DEX Dust Extractor Attachment — 1/1 variants, 4 images, 1 variant images
[2026-09-26T15:29:10.397Z] ✓ Dural Triangular Corner Shelf With Railing and Hanger — 4/4 variants, 4 images, 4 variant images
[2026-09-26T15:29:10.814Z] ✓ Dural Speed Flex Grey — 1/1 variants, 1 images, 1 variant images
[2026-09-26T15:29:11.473Z] ✓ Durabase Warpseal Self-Adhesive Corner Tape 10m — 1/1 variants, 1 images, 1 variant images
[2026-09-26T15:29:17.940Z] ✓ Durabase Warpseal Self-Adhesive Corner Tape 50m — 1/1 variants, 1 images, 1 variant images
[2026-09-26T15:29:18.371Z] ✓ Durabase Warpseal Self-Adhesive Skirting Tape 10m — 1/1 variants, 1 images, 1 variant images
[2026-09-26T15:29:18.768Z] ✓ Durabase Warpseal Self-Adhesive Skirting Tape 50m — 1/1 variants, 1 images, 1 variant images
[2026-09-26T15:29:25.221Z] ✓ Durabase Warpseal Self-Adhesive Fleece Tape — 1/1 variants, 1 images, 1 variant images
[2026-09-26T15:29:25.669Z] ✓ Durabase Warpseal Tube Joint Tape — 1/1 variants, 1 images, 1 variant images
[2026-09-26T15:29:25.669Z] progress 750/843 (ok 750, warnings 0, failed 0)
[2026-09-26T15:29:26.225Z] ✓ Durabase Warpseal Internal Corner — 1/1 variants, 1 images, 1 variant images
[2026-09-26T15:29:33.953Z] ✓ Wedi Fundo Ligno Plus 900 x 900mm Central Drain — 1/1 variants, 4 images, 1 variant images
[2026-09-26T15:29:34.377Z] ✓ Wedi Fundo Ligno Plus 1400 x 900mm End Drain — 1/1 variants, 4 images, 1 variant images
[2026-09-26T15:29:35.091Z] ✓ Wedi Fundo Ligno Plus 1800 x 900mm End Drain — 1/1 variants, 4 images, 1 variant images
[2026-09-26T15:29:41.499Z] ✓ Wedi Fundo Ligno Plus 1600 x 1000mm End Drain — 1/1 variants, 4 images, 1 variant images
[2026-09-26T15:29:41.969Z] ✓ Genesis Stainless Steel Replacement Blade 8mm — 1/1 variants, 2 images, 1 variant images
[2026-09-26T15:29:42.457Z] ✓ PREMTOOL Diamond Rubbing U-Pad 400 Grit — 1/1 variants, 1 images, 1 variant images
[2026-09-26T15:29:49.009Z] ✓ DEX Electric Cutter — 1/1 variants, 4 images, 1 variant images
[2026-09-26T15:29:49.425Z] ✓ Uptec Pedestal 43-58mm — 1/1 variants, 1 images, 1 variant images
[2026-09-26T15:29:49.919Z] ✓ Uptec Pedestal Extension 30mm — 1/1 variants, 1 images, 1 variant images
[2026-09-26T15:29:56.788Z] ✓ Uptec Pedestal and Shim Spacer 4mm — 1/1 variants, 1 images, 1 variant images
[2026-09-26T15:29:57.275Z] ✓ Uptec Pedestal Adjustment Tool — 1/1 variants, 2 images, 1 variant images
[2026-09-26T15:29:57.735Z] ✓ Uptec Perimeter Spacer — 1/1 variants, 2 images, 1 variant images
[2026-09-26T15:30:04.873Z] ✓ Uptec Clip Vertical Base — 1/1 variants, 2 images, 1 variant images
[2026-09-26T15:30:05.339Z] ✓ Uptec Clip Vertical Head — 1/1 variants, 2 images, 1 variant images
[2026-09-26T15:30:05.750Z] ✓ Uptec Joist — 1/1 variants, 1 images, 1 variant images
[2026-09-26T15:30:12.508Z] ✓ Uptec Joist Connector — 1/1 variants, 1 images, 1 variant images
[2026-09-26T15:30:12.960Z] ✓ Uptec Joist Perimeter Spacer — 1/1 variants, 1 images, 1 variant images
[2026-09-26T15:30:13.451Z] ✓ Uptec Joist 4mm Spacer — 1/1 variants, 1 images, 1 variant images
[2026-09-26T15:30:20.160Z] ✓ UltraTile ProPave Mortar 20kg — 1/1 variants, 1 images, 1 variant images
[2026-09-26T15:30:20.653Z] ✓ Dural U-Drain Pro 65mm Wide Horizontal Drain Support DN 50 Black — 1/1 variants, 1 images, 1 variant images
[2026-09-26T15:30:21.153Z] ✓ Dural U-Drain Pro 105mm Wide Horizontal Drain Support DN 40 Black — 1/1 variants, 1 images, 1 variant images
[2026-09-26T15:30:27.919Z] ✓ Dural U-Drain Pro 105mm Wide Horizontal Drain Support 30/40mm Black — 1/1 variants, 1 images, 1 variant images
[2026-09-26T15:30:28.456Z] ✓ Dural U-Drain Pro 105mm Wide Vertical Drain Support DN 110 Push In Black — 1/1 variants, 1 images, 1 variant images
[2026-09-26T15:30:28.888Z] ✓ Dural U-Drain Pro 105mm Wide Vertical Drain Support DN 110 Adhesive Black — 1/1 variants, 1 images, 1 variant images
[2026-09-26T15:30:28.889Z] progress 775/843 (ok 775, warnings 0, failed 0)
[2026-09-26T15:30:35.718Z] ✓ Dural U-Drain Pro U-PVC Adhesive 200g — 1/1 variants, 1 images, 1 variant images
[2026-09-26T15:30:36.132Z] ✓ Soudal Silirub 2 Neutral Cure Silicone Sealant 300ml — 1/1 variants, 1 images, 1 variant images
[2026-09-26T15:30:36.582Z] ✓ Soudal Silirub 1 Clear Silicone Sealant 300ml — 1/1 variants, 1 images, 1 variant images
[2026-09-26T15:30:43.108Z] ✓ Schlüter-DITRA Matting 1m² — 1/1 variants, 2 images, 1 variant images
[2026-09-26T15:30:43.522Z] ✓ DEX Carbon Marking Pencil — 1/1 variants, 2 images, 1 variant images
[2026-09-26T15:30:43.959Z] ✓ DEX Margin Grout Float — 1/1 variants, 2 images, 1 variant images
[2026-09-26T15:30:50.461Z] ✓ DEX Microfibre Sponge — 1/1 variants, 2 images, 1 variant images
[2026-09-26T15:30:50.916Z] ✓ DEX Shaping Template — 1/1 variants, 2 images, 1 variant images
[2026-09-26T15:30:51.323Z] ✓ DEX Carbon Marking Pencil Refill — 1/1 variants, 2 images, 1 variant images
[2026-09-26T15:30:58.470Z] ✓ Rubi TVP 180 Super Pro Diamond Blade — 1/1 variants, 1 images, 1 variant images
[2026-09-26T15:30:59.302Z] ✓ DEX Digital Suction Cup — 1/1 variants, 4 images, 1 variant images
[2026-09-26T15:30:59.734Z] ✓ Rubi DT-180 Max 230V — 1/1 variants, 4 images, 1 variant images
[2026-09-26T15:31:07.605Z] ✓ Rubi DT-180 Max 110V — 1/1 variants, 4 images, 1 variant images
[2026-09-26T15:31:07.723Z] ✓ BAL Scrim Tape Roll 20m — 1/1 variants, 1 images, 1 variant images
[2026-09-26T15:31:08.205Z] ✓ Jackoboard Washers 36mm 100pcs — 1/1 variants, 1 images, 1 variant images
[2026-09-26T15:31:14.793Z] ✓ Jackoboard Board-Fix Adhesive 290ml — 1/1 variants, 1 images, 1 variant images
[2026-09-26T15:31:15.258Z] ✓ BAL Primer 1C 1ltr — 1/1 variants, 1 images, 1 variant images
[2026-09-26T15:31:15.785Z] ✓ DEX 24L Washboy Set — 1/1 variants, 2 images, 1 variant images
[2026-09-26T15:31:22.968Z] ✓ BAL Level Fast Grey 25kg — 1/1 variants, 1 images, 1 variant images
[2026-09-26T15:31:23.452Z] ✓ DEX Segmented Wash Float — 1/1 variants, 1 images, 1 variant images
[2026-09-26T15:31:23.899Z] ✓ Jackoboard Sealing Kit — 1/1 variants, 2 images, 1 variant images
[2026-09-26T15:31:30.306Z] ✓ Marcrist CK850 AkkuMAX 115mm Diamond Cutting Blade — 1/1 variants, 1 images, 1 variant images
[2026-09-26T15:31:30.739Z] ✓ Excel Bond Rapid-Flex C2 Adhesive Grey 20kg — 1/1 variants, 1 images, 1 variant images
[2026-09-26T15:31:31.227Z] ✓ Excel Bond Standard-Flex C2 Adhesive Grey 20kg — 1/1 variants, 1 images, 1 variant images
[2026-09-26T15:31:37.728Z] ✓ Dakota Rush Level™ Cylinder Pack of 50 — 1/1 variants, 3 images, 1 variant images
[2026-09-26T15:31:37.729Z] progress 800/843 (ok 800, warnings 0, failed 0)
[2026-09-26T15:31:38.218Z] ✓ Rubi Octo-USB Energy Suction Cup — 1/1 variants, 4 images, 1 variant images
[2026-09-26T15:31:38.666Z] ✓ DEWALT® Cordless Angle Grinder - DCG405 — 1/1 variants, 2 images, 1 variant images
[2026-09-26T15:31:45.473Z] ✓ DEWALT® XR Charger — 1/1 variants, 2 images, 1 variant images
[2026-09-26T15:31:45.674Z] ✓ DEWALT® XR Slide Battery Pack — 1/1 variants, 3 images, 1 variant images
[2026-09-26T15:31:46.467Z] ✓ Rubi DT-250 Max 230V — 1/1 variants, 4 images, 1 variant images
[2026-09-26T15:31:53.992Z] ✓ Rubi DT-250 Max 110V — 1/1 variants, 4 images, 1 variant images
[2026-09-26T15:31:54.524Z] ✓ Marcrist 850 Pro 115mm Slitting Disc - Pack of 10 — 1/1 variants, 2 images, 1 variant images
[2026-09-26T15:32:01.034Z] ✓ Excel Bond Semi Rapid White S1 Gel Adhesive 20kg — 1/1 variants, 1 images, 1 variant images
[2026-09-26T15:32:01.466Z] ✓ Splashback Silver Edge Profile 4mm — 1/1 variants, 1 images, 1 variant images
[2026-09-26T15:32:06.343Z] ✓ Regal® Door Bar (old) — 3/3 variants, 6 images, 3 variant images
[2026-09-26T15:32:08.394Z] ✓ Naturepanel Silicone Sealant Graphite Grey 290ml — 1/1 variants, 1 images, 1 variant images
[2026-09-26T15:32:08.828Z] ✓ BAL Bedding Mortar 25kg — 1/1 variants, 1 images, 1 variant images
[2026-09-26T15:32:14.595Z] ✓ BAL Priming Slurry Bond 20kg — 1/1 variants, 1 images, 1 variant images
[2026-09-26T15:32:16.786Z] ✓ BAL Level Out External Levelling Compound 25kg — 1/1 variants, 1 images, 1 variant images
[2026-09-26T15:32:17.263Z] ✓ UltraGrime Pro Power Scrub Wipes (Pack of 80) — 1/1 variants, 4 images, 1 variant images
[2026-09-26T15:32:21.994Z] ✓ Marcrist CK850T 250mm Wet/Dry Diamond Cutting Blade — 1/1 variants, 3 images, 1 variant images
[2026-09-26T15:32:24.390Z] ✓ Rubi Full Bullnose Superpro Grinding Bit — 1/1 variants, 1 images, 1 variant images
[2026-09-26T15:32:25.481Z] ✓ Rubi Half Bullnose Superpro Grinding Bit — 1/1 variants, 1 images, 1 variant images
[2026-09-26T15:32:29.726Z] ✓ FILA LVT & Laminate Cleaner 500ml — 1/1 variants, 2 images, 1 variant images
[2026-09-26T15:32:33.533Z] ✓ Rubi RV-18 Energy — 1/1 variants, 4 images, 1 variant images
[2026-09-26T15:32:34.189Z] ✓ DEWALT® Cordless Multi-Tool, Blades Included, DCS356N-XJ — 1/1 variants, 4 images, 1 variant images
[2026-09-26T15:32:40.201Z] ✓ DEWALT® Cordless SDS Drill — 1/1 variants, 1 images, 1 variant images
[2026-09-26T15:32:42.481Z] ✓ DEWALT® Grout Removal Blade — 1/1 variants, 1 images, 1 variant images
[2026-09-26T15:32:42.959Z] ✓ DEWALT DT20703-QZ Wood Plunge Cutting Blade 30mm — 1/1 variants, 2 images, 1 variant images
[2026-09-26T15:32:48.232Z] ✓ DEWALT DT20707-QZ Metal Plunge Cutting Blade 43mm — 1/1 variants, 1 images, 1 variant images
[2026-09-26T15:32:48.232Z] progress 825/843 (ok 825, warnings 0, failed 0)
[2026-09-26T15:32:50.633Z] ✓ Rubi RV-18 Spare Battery — 1/1 variants, 2 images, 1 variant images
[2026-09-26T15:32:51.794Z] ✓ BAL Level Plus Grey 20kg — 1/1 variants, 1 images, 1 variant images
[2026-09-26T15:32:57.099Z] ✓ BAL Level Plus Liquid 4.5L — 1/1 variants, 1 images, 1 variant images
[2026-09-26T15:32:59.681Z] ✓ Excel Bond Waterproof Construction Adhesive Silicone Sealant 290ml — 1/1 variants, 1 images, 1 variant images
[2026-09-26T15:33:00.188Z] ✓ Marcrist CK850 AkkuMax 115mm M14 Flanged Diamond Cutting Blade — 1/1 variants, 4 images, 1 variant images
[2026-09-26T15:33:05.665Z] ✓ Excel Bond Waterproof Wall and Floor Matting 30m² — 1/1 variants, 1 images, 1 variant images
[2026-09-26T15:33:08.755Z] ✓ Visqueen Heavy Duty Rubble Sack — 1/1 variants, 2 images, 1 variant images
[2026-09-26T15:33:09.192Z] ✓ Kerakoll Prime Plus 1ltr — 1/1 variants, 1 images, 1 variant images
[2026-09-26T15:33:15.707Z] ✓ Kerakoll Prime+Grip 1ltr — 1/1 variants, 1 images, 1 variant images
[2026-09-26T15:33:18.551Z] ✓ DEX Manual Pump Suction Cup — 1/1 variants, 4 images, 1 variant images
[2026-09-26T15:33:19.522Z] ✓ Stabila LBM 2000 Steel 20m Tape Measure — 1/1 variants, 4 images, 1 variant images
[2026-09-26T15:33:24.471Z] ✓ Proxxon Diamond-Coated Cutting Disc 50mm — 1/1 variants, 2 images, 1 variant images
[2026-09-26T15:33:27.330Z] ✓ O’Keeffe’s Working Hand Cream 96g — 1/1 variants, 4 images, 1 variant images
[2026-09-26T15:33:27.445Z] ✓ Ivory Oak Luxury Vinyl Tile — 1/1 variants, 2 images, 1 variant images
[2026-09-26T15:33:33.069Z] ✓ Excel Bond Underfloor Heating Decoupling Mat 1m² — 1/1 variants, 2 images, 1 variant images
[2026-09-26T15:33:35.380Z] ✓ Flooring Fitting Kit — 1/1 variants, 1 images, 1 variant images
[2026-09-26T15:33:35.833Z] ✓ Excel Bond Waterproof Tanking 7kg — 1/1 variants, 1 images, 1 variant images
[2026-09-26T15:33:37.314Z] ✓ DEX Tool Bundle — 1/1 variants, 1 images, 1 variant images
[2026-09-26T15:33:37.314Z] finished: 843 ok (0 with warnings), 0 failed
[2026-09-26T15:44:46.721Z] image URLs round 1: 2 products still processing
[2026-09-26T15:47:47.840Z] image URLs round 2: 2 products still processing
[2026-09-26T15:53:51.794Z] image URLs round 1: 2 products still processing
[2026-09-26T15:55:53.289Z] image URLs round 2: 2 products still processing
